45.6,94.38447,-9.325835,21.294285,,28.945617,14.991378,23.884571,0.046334,0.047183,0.041237,0.035649,24.179017,15.30254,0.625026,0,0,5.044012,2.932982,,9.17142,8.39329,6.887088,6.488266,7.160896,10.184936,8.965422,7.259384,7.692594,9.921685,9.36799,7.967254,70,7.019073,6.908652,7.900882,9.378074,8.817536,7.846754,6.283038,6.679073,7.73131,10.005507,8.957221,8.331817,7.087263,7.85376,8.259744,9.998953,9.002476,8.131458,8.415031,9.00463,8.650807,-0.417309,-0.280059,-0.343285,-0.301815,-0.321542,6.420782,6.524849,5.012108,4.259925,4.702942,3800.692202,2549.731101,3089.458116,2843.019305,2997.744593,
45.7,94.331922,-9.335688,21.29757,,30.183694,14.991378,23.884571,0.046334,0.047183,0.033019,0.070495,24.721431,14.691585,0.625026,0,0.016394,6.029507,3.178399,,9.128533,8.399852,6.841089,6.429218,7.16418,10.178359,8.971968,7.180571,7.640162,9.879036,9.318691,7.950851,70,6.979805,6.79058,7.828722,9.364933,8.768297,7.781213,6.237134,6.607096,7.682134,9.943279,8.891692,8.344959,7.018366,7.81103,8.249887,9.992398,9.002476,8.085507,8.382194,8.988232,8.647524,-0.417309,-0.280059,-0.343285,-0.301815,-0.321542,6.420782,6.524849,5.012108,4.259925,4.702942,3800.692202,2549.731101,3089.458116,2843.019305,2997.744593,
45.8,94.279374,-9.377069,21.29757,,30.400115,14.991378,23.884571,0.046334,0.047183,0.01724,0.065564,24.124776,15.178278,0.625026,0,0,5.43821,3.20294,,9.128533,8.340794,6.82466,6.38001,7.026226,10.171781,8.919599,7.131313,7.597561,9.859351,9.312117,7.898362,70,6.914358,6.744663,7.805763,9.318939,8.771579,7.748442,6.230577,6.51876,7.62968,9.953104,8.911351,8.279249,6.929785,7.75844,8.190749,9.943235,8.913801,8.016581,8.332937,8.929199,8.621263,-0.417309,-0.280059,-0.343285,-0.301815,-0.321542,6.420782,6.524849,5.012108,4.259925,4.702942,3800.692202,2549.731101,3089.458116,2843.019305,2997.744593,
45.9,94.33849,-9.355393,21.300854,,29.859447,14.991378,23.884571,0.046334,0.047183,0.01461,0.046497,23.321017,15.186562,0.625026,0,0,5.191836,2.663023,,9.055954,8.370323,6.775376,6.275035,6.973671,10.109292,8.926145,7.072203,7.482866,9.869194,9.262817,7.852435,70,6.868545,6.659389,7.750004,9.315654,8.765014,7.699286,6.122375,6.466413,7.58706,9.884325,8.845823,8.239822,6.86417,7.676267,8.157894,9.943235,8.917086,7.957501,8.290249,8.827531,8.558893,-0.417309,-0.280059,-0.343285,-0.301815,-0.321542,6.420782,6.524849,5.012108,4.259925,4.702942,3800.692202,2549.731101,3089.458116,2843.019305,2997.744593,
46,94.423881,-9.37904,21.294285,1.324261,28.416177,14.991378,23.884571,0.046334,0.047183,0.029732,0.054716,24.494603,15.159639,0.625026,0,0.164978,5.807771,3.423816,0,9.075748,8.291578,6.709663,6.24223,6.911263,10.096137,8.883595,7.045932,7.443542,9.836386,9.197084,7.809788,70,6.812915,6.646269,7.697524,9.312369,8.669818,7.70584,6.033847,6.42061,7.531327,9.871225,8.799953,8.229966,6.811677,7.603955,8.072471,9.956345,8.85797,7.924679,8.181885,8.850489,8.558893,-0.417309,-0.280059,-0.343285,-0.301815,-0.321542,6.420782,6.524849,5.012108,4.259925,4.702942,3800.692202,2549.731101,3089.458116,2843.019305,2997.744593,
46.1,94.522409,-9.365246,21.292643,,29.450895,14.991378,23.884571,0.046334,0.047183,0.028088,0.064906,23.80919,14.745432,0.625026,0,0,4.748363,2.589397,,9.079047,8.252206,6.680092,6.219267,6.816009,10.069826,8.8345,6.976971,7.39111,9.839667,9.213517,7.727774,70,6.754013,6.551156,7.645045,9.292657,8.692796,7.637022,5.981386,6.368263,7.429696,9.884325,8.803229,8.170826,6.70013,7.571086,8.042902,9.887516,8.798853,7.865599,8.14248,8.706186,8.496523,-0.417309,-0.280059,-0.343285,-0.301815,-0.321542,6.420782,6.524849,5.012108,4.259925,4.702942,3800.692202,2549.731101,3089.458116,2843.019305,2997.744593,
46.2,94.446871,-9.331747,21.294285,,29.639104,14.991378,23.884571,0.046334,0.047183,0.012638,0.06129,24.105052,14.902831,0.625026,0,0.437383,6.761641,4.920861,,9.013067,8.239082,6.673521,6.143815,6.76017,10.063248,8.798496,6.937565,7.312462,9.76093,9.167504,7.754018,70,6.685294,6.4954,7.582726,9.253235,8.650122,7.581312,5.987943,6.263569,7.396912,9.822097,8.740977,8.111687,6.670603,7.456045,8.046188,9.874406,8.74959,7.809801,8.060386,8.607798,8.414458,-0.417309,-0.280059,-0.343285,-0.301815,-0.321542,6.420782,6.524849,5.012108,4.259925,4.702942,3800.692202,2549.731101,3089.458116,2843.019305,2997.744593,
46.3,94.492851,-9.272631,21.294285,,29.383385,15.062108,23.884471,0.046329,0.047211,0.013624,0.073782,24.070534,15.072656,0.626276,0,0.486911,7.965341,3.988276,,9.042758,8.209553,6.62095,6.120852,6.704331,10.010626,8.778858,6.868603,7.201044,9.767491,9.101771,7.694968,70,6.587124,6.423245,7.523687,9.207241,8.581187,7.532156,5.879742,6.194863,7.367406,9.854849,8.701661,8.07226,6.542653,7.364011,7.983764,9.887516,8.700327,7.767132,8.024264,8.555324,8.430871,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
46.4,94.614368,-9.288395,21.29757,,30.424375,15.062108,23.884471,0.046329,0.047211,0.028088,0.031047,24.05081,14.931825,0.626276,0.311832,0.833608,6.86631,3.7674,,8.953685,8.189867,6.624236,6.058523,6.651777,10.004049,8.752674,6.835765,7.22726,9.770772,9.183937,7.635918,70,6.613303,6.34125,7.490887,9.253235,8.577904,7.545264,5.804329,6.119615,7.265775,9.854849,8.649238,8.068975,6.513126,7.304847,7.947623,9.838353,8.697042,7.708053,7.961873,8.460215,8.394762,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
46.5,94.939511,-9.276572,21.294285,,29.254688,15.062108,23.884471,0.046329,0.047211,0.018884,0.06655,24.775672,14.817918,0.626276,0,0,5.90632,3.423816,,8.966881,8.147213,6.56838,6.025718,6.599223,9.964582,8.71667,6.793074,7.125673,9.695315,9.059044,7.655602,70,6.56749,6.367489,7.454807,9.154677,8.5221,7.496109,5.755147,6.067268,7.229713,9.782795,8.662344,7.999978,6.463914,7.199666,7.881914,9.838353,8.644495,7.652255,7.876495,8.460215,8.345522,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
46.6,94.903384,-9.312042,21.294285,,29.588808,15.062108,23.884471,0.046329,0.047211,0.042224,0.059975,24.119845,14.925612,0.626276,0,0,4.87155,2.810273,,8.881106,8.173461,6.532238,5.956828,6.566376,9.951427,8.680667,6.727397,7.076519,9.728122,9.013031,7.580149,70,6.521678,6.288774,7.336729,9.167818,8.482708,7.424013,5.738753,6.005106,7.19365,9.789345,8.600092,7.983551,6.411422,7.160223,7.85563,9.77608,8.6018,7.645691,7.833807,8.358548,8.345522,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
46.7,94.923089,-9.335688,21.294285,,29.826125,15.062108,23.884471,0.046329,0.047211,0.038279,0.036635,24.223396,15.40195,0.626276,0,0.585967,6.604636,4.135526,,8.914097,8.097998,6.51581,5.937145,6.507253,9.964582,8.667574,6.671571,7.004425,9.685473,8.999884,7.599832,70,6.443142,6.20022,7.28753,9.102114,8.469578,7.381412,5.660061,5.965845,7.13136,9.727117,8.600092,7.911269,6.345806,7.045182,7.776779,9.818688,8.539399,7.609586,7.771415,8.237202,8.260174,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
46.8,94.791719,-9.365246,21.299212,,29.67426,15.062108,23.884471,0.046329,0.047211,0.016582,0.066879,23.996569,14.969104,0.626276,0.213679,0.264034,7.494328,4.47911,,8.854714,8.038939,6.473096,5.858413,6.49083,9.908672,8.625025,6.61903,6.994594,9.662508,8.953871,7.547344,70,6.380967,6.128065,7.221931,9.115255,8.417056,7.378134,5.620715,5.903683,7.082184,9.681265,8.53784,7.91784,6.28019,6.995878,7.737353,9.785913,8.562389,7.596457,7.715592,8.188008,8.263457,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
46.9,94.900099,-9.367217,21.295927,,30.67789,15.062108,23.884471,0.046329,0.047211,0.034992,0.057346,23.971914,15.211415,0.626276,0,0.511675,6.918645,4.135526,,8.848116,8.025815,6.436954,5.855133,6.382437,9.928405,8.60866,6.563204,6.938885,9.623139,8.891424,7.498135,70,6.361333,6.147744,7.182571,9.115255,8.374382,7.328979,5.542023,5.81862,7.003502,9.730392,8.577157,7.884985,6.263786,6.916993,7.694642,9.73675,8.486852,7.5702,7.617079,8.145373,8.250326,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
47,94.959216,-9.394804,21.294285,1.324227,30.123008,15.062108,23.884471,0.046329,0.047211,0.029732,0.061619,25.244121,15.234196,0.626276,0,0.189742,5.561397,3.325649,0,8.795332,7.999567,6.374527,5.819047,6.300321,9.882361,8.579202,6.582907,6.883176,9.632981,8.921004,7.504697,70,6.302431,6.105106,7.113692,9.062691,8.367816,7.269992,5.463331,5.756458,6.98711,9.67799,8.498523,7.82256,6.181767,6.897271,7.632218,9.74986,8.49342,7.51112,7.580958,8.08634,8.197804,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
47.1,94.969069,-9.353423,21.289359,,29.014787,15.062108,23.884471,0.046329,0.047211,0.029403,0.054716,24.139569,15.018809,0.626276,0,0,5.709221,3.227482,,8.808528,7.979881,6.384384,5.759999,6.247766,9.865916,8.497376,6.527081,6.784866,9.567366,8.904571,7.448927,70,6.292614,6.036231,7.071053,9.016697,8.325142,7.286377,5.473168,5.723741,6.914985,9.67799,8.45593,7.802847,6.129274,6.778943,7.599363,9.681032,8.444157,7.504556,7.49558,8.040426,8.145282,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
47.2,95.235094,-9.298248,21.287717,,30.048746,15.062108,23.884471,0.046329,0.047211,0.00935,0.059318,23.986707,14.962891,0.626276,0,0,5.53676,3.20294,,8.739249,7.953633,6.331813,5.710791,6.244482,9.806717,8.517014,6.477823,6.735711,9.564086,8.868417,7.393158,70,6.253346,5.987035,7.005454,9.019983,8.256207,7.243775,5.41087,5.628862,6.882201,9.625587,8.432995,7.760135,6.122713,6.746074,7.533653,9.690864,8.398177,7.442193,7.462742,7.991232,8.142,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
47.3,95.405876,-9.300219,21.295927,,29.496762,15.062108,23.884471,0.046329,0.047211,0.0225,0.056359,24.036017,15.488934,0.626276,0.164603,0.734552,7.756002,5.019028,,8.755744,7.927385,6.318671,5.664865,6.178789,9.806717,8.503922,6.412146,6.650509,9.580489,8.812544,7.389877,70,6.200989,5.918159,6.969374,8.993701,8.266055,7.230667,5.348572,5.622319,6.810075,9.632137,8.387125,7.789704,6.034132,6.677049,7.533653,9.641701,8.319356,7.396243,7.400351,7.866607,8.073064,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
47.4,95.330338,-9.23125,21.295927,,29.142844,15.062108,23.884471,0.046329,0.047211,0.027431,0.075426,24.060672,15.004311,0.626276,0,0.164978,6.185958,3.914651,,8.689763,7.904418,6.262815,5.648462,6.152512,9.727784,8.474465,6.425281,6.614462,9.527998,8.753384,7.330827,70,6.204261,5.927999,6.870975,8.954278,8.19712,7.197896,5.364966,5.543798,6.78057,9.569909,8.295386,7.700995,5.975078,6.64418,7.474515,9.628591,8.342346,7.36342,7.360946,7.833811,8.023825,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
47.5,95.350044,-9.272631,21.294285,,29.224506,15.062108,23.884471,0.046329,0.047211,0.023815,0.054716,24.149431,14.917328,0.626276,0,0.808844,8.750364,4.47911,,8.69966,7.888012,6.21353,5.63206,6.086819,9.73765,8.409004,6.37274,6.617739,9.462383,8.763244,7.278339,70,6.128998,5.891921,6.808656,8.947707,8.21025,7.112693,5.338736,5.517625,6.721558,9.58301,8.351085,7.648427,5.932427,6.535712,7.415376,9.667922,8.283229,7.330598,7.298555,7.781337,8.000847,-0.398754,-0.274958,-0.338009,-0.301364,-0.32798,5.792646,5.886716,4.278224,3.714925,4.012724,3639.841967,2508.980305,3049.977944,2844.32828,3065.344145,
47.6,95.274506,-9.26869,21.286075,,29.90797,14.968619,23.884558,0.046319,0.0472,0.018555,0.066221,23.981776,14.940109,0.625889,0.704445,1.502238,8.27935,5.264445,,8.63368,7.845359,6.21353,5.595975,6.040834,9.747517,8.412277,6.307062,6.516152,9.459102,8.667931,7.28818,70,6.122453,5.780409,6.739777,8.91157,8.157728,7.076645,5.276438,5.439104,6.67566,9.537157,8.28228,7.602429,5.929147,6.492982,7.372665,9.589261,8.276661,7.284647,7.252582,7.719025,7.922064,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
47.7,95.235094,-9.312042,21.286075,,30.347977,14.968619,23.884558,0.046319,0.0472,0.033677,0.056688,23.932465,14.925612,0.625889,0.655368,0.759316,8.436355,5.117195,,8.646876,7.809268,6.183959,5.546767,5.975142,9.708051,8.346816,6.25452,6.470274,9.44926,8.704084,7.235692,70,6.053734,5.76729,6.690578,8.914855,8.111772,7.073368,5.191189,5.403116,6.61337,9.537157,8.242963,7.582716,5.86025,6.391088,7.329954,9.582706,8.217545,7.291212,7.193475,7.607518,7.882672,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
47.8,95.198967,-9.353423,21.287717,,29.290688,14.968619,23.884558,0.046319,0.0472,0.0225,0.06655,23.897948,14.948393,0.625889,1.023442,2.071811,10.529747,7.751191,,8.60069,7.792863,6.151103,5.487719,5.971857,9.694895,8.343543,6.218398,6.404734,9.380365,8.661358,7.222569,70,6.102819,5.695135,6.703698,8.852436,8.105206,7.020935,5.155121,5.350769,6.51174,9.586285,8.229858,7.595858,5.771669,6.377941,7.247817,9.52371,8.247103,7.238696,7.121232,7.561604,7.876107,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
47.9,95.346759,-9.392834,21.29757,,29.014787,14.968619,23.884558,0.046319,0.0472,0.029074,0.059647,24.031086,15.145142,0.625889,0.238218,1.254597,7.756002,5.313529,,8.5677,7.792863,6.105104,5.441792,5.886456,9.632407,8.307539,6.152721,6.355579,9.380365,8.621918,7.170081,70,5.994832,5.659057,6.644659,8.859006,8.05925,7.00455,5.112497,5.29515,6.465842,9.471654,8.177435,7.553146,5.725738,6.322063,7.205106,9.530265,8.184703,7.173052,7.085111,7.446817,7.81702,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
48,95.533962,-9.355393,21.291001,1.324226,29.461406,14.968619,23.884558,0.046319,0.0472,0.016254,0.049456,24.109983,15.056087,0.625889,0,0.23927,6.133623,3.546525,0,8.547906,7.740366,6.111675,5.43195,5.860179,9.645562,8.304266,6.175708,6.316255,9.350838,8.618631,7.120872,70,5.926113,5.629539,6.611859,8.78016,8.013293,6.978334,5.105939,5.298422,6.465842,9.481479,8.131565,7.510434,5.676527,6.276047,7.16568,9.477824,8.138723,7.179617,7.042422,7.463216,7.780911,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
48.1,95.556952,-9.359335,21.292643,,29.577459,14.968619,23.884558,0.046319,0.0472,0.031375,0.05866,23.390052,15.24248,0.625889,0.262756,1.551766,10.372743,4.503652,,8.544607,7.733804,6.039391,5.379463,5.801056,9.589651,8.248625,6.123166,6.244162,9.363961,8.539751,7.10775,70,5.883573,5.636099,6.54954,8.806442,8.01001,6.922624,5.043641,5.259162,6.433058,9.429076,8.128289,7.457866,5.686369,6.233317,7.0934,9.471269,8.138723,7.130383,6.983314,7.417301,7.708693,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
48.2,95.586511,-9.3416,21.284432,,30.038844,14.968619,23.884558,0.046319,0.0472,0.026444,0.068851,23.932465,14.917328,0.625889,0,0,5.733859,3.693775,,8.495122,7.694432,6.078819,5.422109,5.741932,9.589651,8.206075,6.077192,6.208115,9.311469,8.559471,7.061823,70,5.821399,5.590182,6.500341,8.737452,7.954206,6.873468,4.997738,5.203543,6.364211,9.425801,8.066037,7.402012,5.620753,6.170866,7.073687,9.507322,8.079607,7.130383,6.937342,7.305794,7.69228,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
48.3,95.685039,-9.323865,21.289359,,28.639331,14.968619,23.884558,0.046319,0.0472,0.01461,0.064249,23.937396,14.704011,0.625889,0.287294,0.709788,8.855033,4.969945,,8.508318,7.661622,6.003249,5.346658,5.741932,9.543607,8.212621,6.070624,6.165514,9.31475,8.490451,7.068384,70,5.83776,5.524586,6.408502,8.724311,7.957488,6.886576,5.001017,5.232988,6.249466,9.373398,8.033273,7.385584,5.578103,6.105128,6.998121,9.425384,8.076323,7.077868,6.891369,7.246762,7.633192,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
48.4,95.652196,-9.274602,21.291001,,30.070232,14.968619,23.884558,0.046319,0.0472,0.021513,0.071152,24.006431,15.045732,0.625889,0.140064,0.412619,7.494328,4.969945,,8.448935,7.625531,6.019677,5.284329,5.679524,9.540318,8.127522,6.014798,6.09342,9.249135,8.467445,7.015895,70,5.79522,5.514747,6.401942,8.698029,7.914814,6.827589,4.932161,5.154468,6.206847,9.383224,8.033273,7.342872,5.525611,6.062398,6.961981,9.431939,8.023775,7.084432,6.812559,7.194288,7.560975,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
48.5,95.671902,-9.274602,21.289359,,29.40574,14.968619,23.884558,0.046319,0.0472,0.017897,0.059975,24.105052,15.070584,0.625889,0,0,5.512122,3.325649,,8.445636,7.648498,5.93425,5.300731,5.640109,9.497563,8.143887,6.037785,6.063927,9.245855,8.533178,6.976528,70,5.808309,5.481949,6.346183,8.721026,7.829466,6.83742,4.938719,5.09885,6.174063,9.317721,8.007062,7.349443,5.528891,6.032816,6.892986,9.386054,8.023775,7.041764,6.783005,7.161492,7.534714,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
48.6,95.70146,-9.296277,21.284432,,29.442862,14.968619,23.884558,0.046319,0.0472,0.028746,0.057346,24.075465,14.846913,0.625889,0,0.11545,5.586034,3.497441,,8.406048,7.596001,5.960535,5.248243,5.597409,9.494274,8.084972,5.962256,6.077035,9.199924,8.395138,6.976528,70,5.755952,5.455711,6.306823,8.64218,7.865575,6.775156,4.899373,5.075948,6.164228,9.327546,7.993956,7.283733,5.47968,5.993373,6.863416,9.382776,7.98108,7.054893,6.723898,7.099179,7.541279,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
48.7,95.839399,-9.296277,21.287717,,29.84816,14.968619,23.884558,0.046319,0.0472,0.038936,0.054058,24.011362,15.120289,0.625889,0,0.090686,6.185958,3.988276,,8.39945,7.582877,5.907965,5.251524,5.538285,9.44823,8.081699,5.906431,6.024603,9.193363,8.385278,6.983089,70,5.700322,5.442592,6.267464,8.658607,7.813053,6.712892,4.856748,5.017057,6.128165,9.340647,7.928428,7.247592,5.404222,5.924348,6.85356,9.333613,7.928533,6.982684,6.654939,7.053265,7.485474,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
48.8,95.941211,-9.323865,21.284432,,29.233012,14.968619,23.884558,0.046319,0.0472,0.029074,0.064906,23.390052,14.706082,0.625889,0,0,5.684584,3.350191,,8.340068,7.550067,5.861966,5.208877,5.485731,9.41863,8.058788,5.926134,5.985279,9.144152,8.372131,6.917479,70,5.647965,5.367157,6.201865,8.599472,7.829466,6.726,4.807566,4.990884,6.085546,9.284969,7.918599,7.247592,5.351729,5.884905,6.804278,9.346723,7.928533,6.966273,6.645088,7.004071,7.446083,-0.376943,-0.267674,-0.323811,-0.295358,-0.321019,5.372972,5.396791,3.723226,3.311556,3.481395,3445.90543,2446.791425,2927.692388,2791.694208,3006.016214,
48.9,95.891947,-9.371158,21.284432,,29.227916,15.017496,23.884409,0.046316,0.047176,0.01461,0.068523,23.932465,14.585962,0.626573,0,0,6.342962,3.595608,,8.33347,7.533662,5.861966,5.179353,5.489016,9.389031,8.055515,5.853889,5.877138,9.147433,8.283391,6.878112,70,5.690505,5.373717,6.129706,8.592902,7.73427,6.667013,4.791172,4.958167,6.006864,9.232566,7.846518,7.195023,5.35501,5.825741,6.748425,9.317225,7.872701,6.91704,6.635237,6.954877,7.350887,-0.355165,-0.258461,-0.304462,-0.286211,-0.306501,5.009995,5.042562,3.305828,3.010469,3.102024,3251.0335,2365.571217,2756.884556,2708.171586,2873.993503,
49,95.865673,-9.408598,21.291001,1.324371,29.368649,15.017496,23.884409,0.046316,0.047176,0.032033,0.0511,23.962052,15.068513,0.626573,0,0,5.512122,3.791942,0,8.316975,7.530381,5.85868,5.146548,5.426608,9.408764,7.993327,5.807915,5.883692,9.058853,8.283391,6.878112,70,5.605425,5.3278,6.093626,8.609328,7.767096,6.650628,4.748547,4.915635,5.967523,9.180163,7.882558,7.195023,5.332045,5.776438,6.705713,9.291005,7.859564,6.890782,6.58598,6.895844,7.341039,-0.355165,-0.258461,-0.304462,-0.286211,-0.306501,5.009995,5.042562,3.305828,3.010469,3.102024,3251.0335,2365.571217,2756.884556,2708.171586,2873.993503,
49.1,95.9018,-9.375099,21.281148,,30.488318,15.017496,23.884409,0.046316,0.047176,0.01461,0.071152,24.19381,15.151355,0.626573,0.017373,0.412619,7.494328,4.233693,,8.287284,7.474604,5.809396,5.133426,5.446315,9.33312,7.918047,5.82105,5.811598,9.094941,8.257098,6.802659,70,5.602152,5.268764,6.037867,8.56662,7.714574,6.617857,4.699365,4.889462,5.924904,9.176888,7.823583,7.149026,5.272991,5.760003,6.653146,9.277895,7.826722,6.864524,6.510454,6.849929,7.278669,-0.355165,-0.258461,-0.304462,-0.286211,-0.306501,5.009995,5.042562,3.305828,3.010469,3.102024,3251.0335,2365.571217,2756.884556,2708.171586,2873.993503,
49.2,95.964201,-9.353423,21.281148,,28.577021,15.017496,23.884409,0.046316,0.047176,0.029074,0.053401,24.208603,15.186562,0.626573,0,0,5.659946,3.472899,,8.293882,7.43195,5.812681,5.071097,5.390477,9.346275,7.944231,5.755373,5.755889,9.042449,8.257098,6.832184,70,5.579246,5.281883,6.031307,8.49763,7.662052,6.58181,4.689528,4.856745,5.862614,9.176888,7.761331,7.106314,5.217217,5.72056,6.61372,9.215622,7.820153,6.831702,6.484184,6.787617,7.216299,-0.355165,-0.258461,-0.304462,-0.286211,-0.306501,5.009995,5.042562,3.305828,3.010469,3.102024,3251.0335,2365.571217,2756.884556,2708.171586,2873.993503,
49.3,96.069298,-9.339629,21.279506,,29.250083,15.017496,23.884409,0.046316,0.047176,0.026773,0.053729,24.134638,15.014667,0.626573,0.900751,1.081249,8.959703,4.626361,,8.247695,7.435231,5.746968,5.09078,5.331353,9.300231,7.934412,5.706115,5.723119,9.022765,8.201225,6.789537,70,5.50071,5.213008,5.988668,8.500915,7.648922,6.571979,4.653461,4.814213,5.819994,9.140861,7.774437,7.089886,5.181129,5.66797,6.544725,9.235287,7.761037,6.825138,6.471049,6.731864,7.167059,-0.355165,-0.258461,-0.304462,-0.286211,-0.306501,5.009995,5.042562,3.305828,3.010469,3.102024,3251.0335,2365.571217,2756.884556,2708.171586,2873.993503,
49.4,96.177678,-9.329777,21.281148,,30.078486,15.017496,23.884409,0.046316,0.047176,0.031375,0.061948,23.90781,15.776807,0.626573,0,0,4.920825,3.153857,,8.244396,7.441793,5.766682,5.031731,5.262376,9.300231,7.882044,5.73567,5.667411,9.078537,8.211085,6.776415,70,5.50071,5.163811,5.936189,8.445066,7.589835,6.5261,4.614115,4.752051,5.760983,9.124485,7.728567,7.037318,5.158163,5.638388,6.508585,9.173014,7.751184,6.779187,6.408658,6.705627,7.183473,-0.355165,-0.258461,-0.304462,-0.286211,-0.306501,5.009995,5.042562,3.305828,3.010469,3.102024,3251.0335,2365.571217,2756.884556,2708.171586,2873.993503,
49.5,96.197384,-9.274602,21.272938,,29.884754,15.017496,23.884409,0.046316,0.047176,0.007707,0.06392,24.159293,15.18242,0.626573,0,0.23927,6.656971,3.816484,,8.201509,7.392578,5.704255,4.995646,5.285368,9.227876,7.84604,5.656857,5.719842,8.9998,8.181505,6.737048,70,5.490893,5.176931,5.88699,8.448351,7.553726,6.473667,4.584606,4.735693,5.718364,9.088459,7.718738,7.047174,5.112232,5.562789,6.459303,9.195956,7.724911,6.756211,6.37582,6.626916,7.157212,-0.355165,-0.258461,-0.304462,-0.286211,-0.306501,5.009995,5.042562,3.305828,3.010469,3.102024,3251.0335,2365.571217,2756.884556,2708.171586,2873.993503,
